Interval=	0.005 s 
237.5	0.03874085
237.505	0.03953003
237.51	0.04028069
237.515	0.04105101
237.52	0.04178826
237.525	0.0426937
237.53	0.04363
237.535	0.04454909
237.54	0.04544662
237.545	0.04633002
237.55	0.04708785
237.555	0.04781801
237.56	0.04850016
237.565	0.04919371
237.57	0.04987388
237.575	0.05055567
237.58	0.05133645
237.585	0.05211369
237.59	0.05288772
237.595	0.05375691
237.6	0.0546307
237.605	0.05568526
237.61	0.05673207
237.615	0.05773808
237.62	0.05873583
237.625	0.05963569
237.63	0.06052912
237.635	0.06146335
237.64	0.0623692
237.645	0.06327021
237.65	0.06416043
237.655	0.06510299
237.66	0.06590692
237.665	0.0667024
237.67	0.06751281
237.675	0.0683378
237.68	0.06893794
237.685	0.06953195
237.69	0.07009873
237.695	0.07067794
237.7	0.07113361
237.705	0.07158613
237.71	0.07202306
237.715	0.07248227
237.72	0.07291046
237.725	0.07333873
237.73	0.07355119
237.735	0.07369918
237.74	0.07382953
237.745	0.07400359
237.75	0.07419188
237.755	0.0744031
237.76	0.0746363
237.765	0.07488585
237.77	0.07520829
237.775	0.07551003
237.78	0.07581415
237.785	0.07597792
237.79	0.0761316
237.795	0.07626198
237.8	0.07626115
237.805	0.07623097
237.81	0.07593865
237.815	0.07563367
237.82	0.07531762
237.825	0.07499517
237.83	0.07470547
237.835	0.07440582
237.84	0.07400913
237.845	0.07361342
237.85	0.07320321
237.855	0.07279313
237.86	0.07226869
237.865	0.07178418
237.87	0.071298
237.875	0.07080537
237.88	0.07018038
237.885	0.06966102
237.89	0.06913932
237.895	0.0686269
237.9	0.06808361
237.905	0.06759781
237.91	0.06710902
237.915	0.06662247
237.92	0.06608578
237.925	0.06554052
237.93	0.0649532
237.935	0.06444225
237.94	0.06394803
237.945	0.06345745
237.95	0.06286614
237.955	0.06222854
237.96	0.06159673
237.965	0.06090122
237.97	0.06018492
237.975	0.05917574
237.98	0.05816749
237.985	0.05711276
237.99	0.05611474
237.995	0.05509044
238	0.05407356
238.005	0.0530844
238.01	0.05209855
238.015	0.05123417
238.02	0.05036706
238.025	0.04948664
238.03	0.04859386
238.035	0.04767481
238.04	0.04673955
238.045	0.04585449
238.05	0.04492835
238.055	0.04399333
238.06	0.04303476
238.065	0.04215211
238.07	0.04125952
238.075	0.04035285
238.08	0.03944012
238.085	0.03865169
238.09	0.03783402
238.095	0.03706112
238.1	0.03626962
238.105	0.03548935
238.11	0.03469486
238.115	0.03389014
238.12	0.03306922
238.125	0.03230983
238.13	0.03156366
238.135	0.03089671
238.14	0.03028447
238.145	0.02971959
238.15	0.02916353
238.155	0.02868932
238.16	0.02826228
238.165	0.02779326
238.17	0.02740381
238.175	0.02702139
238.18	0.02701984
238.185	0.02702211
238.19	0.02711743
238.195	0.02723516
238.2	0.02737253
238.205	0.0274767
238.21	0.02762883
238.215	0.02779389
238.22	0.02803587
238.225	0.02825396
238.23	0.02850023
238.235	0.02872668
238.24	0.02896362
238.245	0.02923698
238.25	0.02950447
238.255	0.02981226
238.26	0.03012299
238.265	0.03043274
238.27	0.03073186
238.275	0.03103795
238.28	0.03134438
238.285	0.0316557
238.29	0.03195558
238.295	0.03226538
238.3	0.03242975
238.305	0.03267005
238.31	0.03290726
238.315	0.03313608
238.32	0.03337244
238.325	0.03362786
238.33	0.03389325
238.335	0.03415143
238.34	0.03435827
238.345	0.03458467
238.35	0.03476738
238.355	0.03508882
238.36	0.03543292
238.365	0.03575444
238.37	0.03609932
238.375	0.03641463
238.38	0.0367306
238.385	0.03698725
238.39	0.03726827
238.395	0.0374673
238.4	0.03768249
238.405	0.0378994
238.41	0.03812568
238.415	0.03835874
238.42	0.03858048
238.425	0.03878482
238.43	0.03899664
238.435	0.03920217
238.44	0.03941582
238.445	0.03962577
238.45	0.03978756
238.455	0.03995905
238.46	0.04011169
238.465	0.04026107
238.47	0.04041142
238.475	0.04056426
238.48	0.0407125
238.485	0.04084185
238.49	0.04092959
238.495	0.04101548
238.5	0.04109326
238.505	0.04122675
238.51	0.04123223
238.515	0.04123413
238.52	0.04123929
238.525	0.04121392
238.53	0.04115086
238.535	0.04099883
238.54	0.04084819
238.545	0.0407058
238.55	0.04051742
238.555	0.04032794
238.56	0.03986888
238.565	0.03937288
238.57	0.03887664
238.575	0.03836001
238.58	0.03785293
238.585	0.037335
238.59	0.03683834
238.595	0.03627675
238.6	0.03574792
238.605	0.0351796
238.61	0.03459739
238.615	0.03400817
238.62	0.03340597
238.625	0.03278306
238.63	0.032158
238.635	0.03152174
238.64	0.03086234
238.645	0.03019019
238.65	0.02950226
238.655	0.02882819
238.66	0.02813401
238.665	0.02743511
238.67	0.02670625
238.675	0.0259517
238.68	0.0251748
238.685	0.0243778
238.69	0.02357557
238.695	0.02279226
238.7	0.02198973
238.705	0.02116487
238.71	0.02030656
238.715	0.0195481
238.72	0.01876182
238.725	0.01794174
238.73	0.01712715
238.735	0.01632247
238.74	0.01561242
238.745	0.014868
238.75	0.01410765
238.755	0.01338112
238.76	0.01265441
238.765	0.0123416
238.77	0.01207298
238.775	0.01181069
238.78	0.01156012
238.785	0.01128109
238.79	0.0109987
238.795	0.01072471
238.8	0.0105275
238.805	0.0103142
238.81	0.01014257
238.815	0.009976306
238.82	0.009799172
238.825	0.00962475
238.83	0.009482731
238.835	0.009337962
238.84	0.009190371
238.845	0.009070962
238.85	0.008951382
238.855	0.008835258
238.86	0.008724206
238.865	0.008618345
238.87	0.008511812
238.875	0.008426357
238.88	0.008349748
238.885	0.008270872
238.89	0.00818098
238.895	0.008082441
238.9	0.007966771
238.905	0.007846754
238.91	0.007722392
238.915	0.007596813
238.92	0.007472669
238.925	0.007353405
238.93	0.00722937
238.935	0.007098456
238.94	0.00696482
238.945	0.006848515
238.95	0.006734596
238.955	0.006620042
238.96	0.006503519
238.965	0.006378358
238.97	0.006246074
238.975	0.006111931
238.98	0.005975464
238.985	0.005843525
238.99	0.005729016
238.995	0.005609572
239	0.005487659
239.005	0.005388984
239.01	0.005310661
239.015	0.005242445
239.02	0.005174012
239.025	0.005109236
239.03	0.005044841
239.035	0.004978713
239.04	0.004913092
239.045	0.004847146
239.05	0.004779947
239.055	0.004706959
239.06	0.004632646
239.065	0.004550521
239.07	0.004460393
239.075	0.004369685
239.08	0.00428804
239.085	0.00420234
239.09	0.004117974
239.095	0.0040425
239.1	0.003973332
239.105	0.003925841
239.11	0.00388178
239.115	0.003842065
239.12	0.003801987
239.125	0.003762117
239.13	0.003718891
239.135	0.003676935
239.14	0.003637301
239.145	0.00359657
239.15	0.00355759
239.155	0.003504319
239.16	0.00344632
239.165	0.003386725
239.17	0.00333271
239.175	0.003280727
239.18	0.003229716
239.185	0.00317835
239.19	0.003126785
239.195	0.003080292
239.2	0.003043871
239.205	0.003007812
239.21	0.002976663
239.215	0.00294662
239.22	0.002917929
239.225	0.002888876
239.23	0.002866591
239.235	0.002840033
239.24	0.002817521
239.245	0.00279471
239.25	0.002772326
239.255	0.002750222
239.26	0.002733137
239.265	0.002716205
239.27	0.002705689
239.275	0.002703938
239.28	0.002700281
239.285	0.002693603
239.29	0.00268864
239.295	0.002685909
239.3	0.002684176
239.305	0.002684475
239.31	0.002683731
239.315	0.002683686
239.32	0.002683849
239.325	0.002684049
239.33	0.002684738
239.335	0.002688086
239.34	0.002692678
239.345	0.002699519
239.35	0.002705099
239.355	0.002700744
239.36	0.002706723
239.365	0.002713719
239.37	0.002722766
239.375	0.002730732
239.38	0.002741276
239.385	0.002747192
239.39	0.002753407
239.395	0.002761074
239.4	0.002768406
239.405	0.002776073
239.41	0.002784167
239.415	0.002788976
239.42	0.0027907
239.425	0.002788803
239.43	0.002786743
239.435	0.002777198
239.44	0.002770484
239.445	0.002767879
239.45	0.002774349
239.455	0.002780247
239.46	0.002786036
239.465	0.002790799
239.47	0.002797105
239.475	0.002801098
239.48	0.002804219
239.485	0.002807867
239.49	0.002813021
239.495	0.002818401
239.5	0.002821359
239.505	0.002825533
239.51	0.002827275
239.515	0.002829135
239.52	0.002829462
239.525	0.002831894
239.53	0.00283447
239.535	0.002836321
239.54	0.002837283
239.545	0.00283849
239.55	0.002838953
239.555	0.002840949
239.56	0.002852028
239.565	0.00286278
239.57	0.002874585
239.575	0.0028857
239.58	0.002901116
239.585	0.002913765
239.59	0.002930696
239.595	0.002966564
239.6	0.003002341
239.605	0.003041003
239.61	0.003098847
239.615	0.003152418
239.62	0.003227711
239.625	0.003323301
239.63	0.003437247
239.635	0.003574303
239.64	0.003724417
239.645	0.003872262
239.65	0.004040422
239.655	0.004238027
239.66	0.004434062
239.665	0.004622112
239.67	0.004807249
239.675	0.004997867
239.68	0.005383177
239.685	0.005863732
239.69	0.006328045
239.695	0.006760547
239.7	0.007166381
239.705	0.007601414
239.71	0.008012565
239.715	0.008408191
239.72	0.008815632
239.725	0.009208391
239.73	0.009583701
239.735	0.009952125
239.74	0.01036008
239.745	0.01078278
239.75	0.01124223
239.755	0.0117101
239.76	0.0122058
239.765	0.0127029
239.77	0.01318353
239.775	0.01366112
239.78	0.01413604
239.785	0.01471197
239.79	0.0153002
239.795	0.0159028
239.8	0.01658113
239.805	0.01730242
239.81	0.01799431
239.815	0.01868674
239.82	0.01936908
239.825	0.02002361
239.83	0.02071666
239.835	0.02138774
239.84	0.02205758
239.845	0.02270309
239.85	0.02334219
239.855	0.0239535
239.86	0.02453743
239.865	0.02513221
239.87	0.02572707
239.875	0.02630799
239.88	0.02687276
239.885	0.02738864
239.89	0.02786058
239.895	0.0283204
239.9	0.0287998
239.905	0.02927206
239.91	0.02971185
239.915	0.03016098
239.92	0.03061684
239.925	0.03107215
239.93	0.03153842
239.935	0.03205207
239.94	0.03256301
239.945	0.03303634
239.95	0.03349048
239.955	0.03393077
239.96	0.03436103
239.965	0.03475673
239.97	0.03513646
239.975	0.03554197
239.98	0.03593845
239.985	0.03632355
239.99	0.03663895
239.995	0.03693193
240	0.03724896
240.005	0.03747297
240.01	0.03765687
240.015	0.03784637
240.02	0.0381342
240.025	0.03840569
240.03	0.038676
240.035	0.03887852
240.04	0.03918726
240.045	0.03955077
240.05	0.03991645
240.055	0.04026494
240.06	0.04074144
240.065	0.04130925
240.07	0.0419338
240.075	0.04256663
240.08	0.04319002
240.085	0.04380641
240.09	0.04439307
240.095	0.04500275
240.1	0.04571608
240.105	0.04670603
240.11	0.04781438
240.115	0.04904936
240.12	0.05026152
240.125	0.05146361
240.13	0.05261645
240.135	0.05373539
240.14	0.05478842
240.145	0.05581476
240.15	0.05683009
240.155	0.05784347
240.16	0.05885555
240.165	0.05993202
240.17	0.06106345
240.175	0.06217871
240.18	0.06324617
240.185	0.06429251
240.19	0.06534257
240.195	0.06637443
240.2	0.06738934
240.205	0.0683412
240.21	0.06931066
240.215	0.070257
240.22	0.07119027
240.225	0.07198499
240.23	0.07278093
240.235	0.07356764
240.24	0.07436374
240.245	0.07504409
240.25	0.07563682
240.255	0.07623212
240.26	0.07684131
240.265	0.07731324
240.27	0.07772842
240.275	0.07805293
240.28	0.07836536
240.285	0.0786831
240.29	0.07899915
240.295	0.07932872
240.3	0.07962419
240.305	0.07979031
240.31	0.07959124
240.315	0.07922368
240.32	0.07867522
240.325	0.07809663
240.33	0.0774865
240.335	0.07688091
240.34	0.07627116
240.345	0.07565152
240.35	0.07503193
240.355	0.07441187
240.36	0.07376224
240.365	0.07306731
240.37	0.07225143
240.375	0.07145142
240.38	0.07065794
240.385	0.06990656
240.39	0.06914971
240.395	0.06834521
240.4	0.06754105
240.405	0.06673272
240.41	0.06594312
240.415	0.06513658
240.42	0.0643345
240.425	0.06351329
240.43	0.06275496
240.435	0.06197526
240.44	0.06118843
240.445	0.0603885
240.45	0.05963205
240.455	0.05892375
240.46	0.05818329
240.465	0.05739345
240.47	0.0566799
240.475	0.05590448
240.48	0.05518903
240.485	0.05443877
240.49	0.05366736
240.495	0.05288762
240.5	0.05208792
240.505	0.0513175
240.51	0.05063454
240.515	0.05024303
240.52	0.04998214
240.525	0.04986034
240.53	0.04976024
240.535	0.04965094
240.54	0.04954159
240.545	0.04942439
240.55	0.04932799
240.555	0.0492175
240.56	0.04909124
240.565	0.04899537
240.57	0.04892104
240.575	0.04886622
240.58	0.04848689
240.585	0.04804777
240.59	0.04747471
240.595	0.04689415
240.6	0.04633932
240.605	0.04577925
240.61	0.04521672
240.615	0.04463227
240.62	0.04406011
240.625	0.04349109
240.63	0.04294319
240.635	0.04241951
240.64	0.04189709
240.645	0.04144214
240.65	0.04100427
240.655	0.04061012
240.66	0.04030073
240.665	0.04000669
240.67	0.0397389
240.675	0.03947309
240.68	0.03929352
240.685	0.03908971
240.69	0.03889958
240.695	0.03872541
240.7	0.0385545
240.705	0.03845261
240.71	0.03835296
240.715	0.03825907
240.72	0.03815844
240.725	0.03805958
240.73	0.0379763
240.735	0.03792707
240.74	0.03792342
240.745	0.03791784
240.75	0.03791353
240.755	0.03790906
240.76	0.03792901
240.765	0.03798724
240.77	0.03801598
240.775	0.03806373
240.78	0.03817035
240.785	0.03853325
240.79	0.03892953
240.795	0.0394204
240.8	0.039907
240.805	0.04038201
240.81	0.04085223
240.815	0.04130517
240.82	0.04176497
240.825	0.04217329
240.83	0.04256049
240.835	0.04290132
240.84	0.04319302
240.845	0.04348078
240.85	0.04361753
240.855	0.04371865
240.86	0.04375465
240.865	0.04363019
240.87	0.04349779
240.875	0.0433665
240.88	0.04323562
240.885	0.04309546
240.89	0.04296285
240.895	0.04284409
240.9	0.04268586
240.905	0.04250529
240.91	0.04219803
240.915	0.0418439
240.92	0.04148193
240.925	0.04113144
240.93	0.04078267
240.935	0.04040689
240.94	0.03996931
240.945	0.03951895
240.95	0.03906486
240.955	0.03862994
240.96	0.03818777
240.965	0.03772242
240.97	0.03720323
240.975	0.03670012
240.98	0.03617966
240.985	0.03565205
240.99	0.03511972
240.995	0.03458078
241	0.03401477
241.005	0.03343667
241.01	0.0328572
241.015	0.03226954
241.02	0.03167698
241.025	0.03107047
241.03	0.03048995
241.035	0.02990804
241.04	0.02935411
241.045	0.02881758
241.05	0.02826781
241.055	0.02782518
241.06	0.02740368
241.065	0.02702621
241.07	0.02676569
241.075	0.02651455
241.08	0.0262553
241.085	0.02598723
241.09	0.02571614
241.095	0.0254876
241.1	0.02526771
241.105	0.02511338
241.11	0.02498223
241.115	0.02496498
241.12	0.024985
241.125	0.02500702
241.13	0.02499236
241.135	0.02495799
241.14	0.02493718
241.145	0.02495877
241.15	0.02493923
241.155	0.02491775
241.16	0.02481966
241.165	0.02472108
241.17	0.02461671
241.175	0.02453167
241.18	0.02442387
241.185	0.02432323
241.19	0.02422249
241.195	0.02411837
241.2	0.02401672
241.205	0.02389697
241.21	0.02377813
241.215	0.02364424
241.22	0.0235058
241.225	0.02336337
241.23	0.02322609
241.235	0.02308769
241.24	0.02293859
241.245	0.02277256
241.25	0.02259517
241.255	0.02242287
241.26	0.02225302
241.265	0.02207883
241.27	0.02190674
241.275	0.02173901
241.28	0.02156545
241.285	0.02139497
241.29	0.02122664
241.295	0.02105835
241.3	0.02079892
241.305	0.02049961
241.31	0.02013417
241.315	0.01976084
241.32	0.01937315
241.325	0.01897717
241.33	0.01857423
241.335	0.01818401
241.34	0.01778981
241.345	0.01739108
241.35	0.01698804
241.355	0.01662
241.36	0.01624835
241.365	0.01594022
241.37	0.01562872
241.375	0.01533171
241.38	0.01504644
241.385	0.01477249
241.39	0.01449405
241.395	0.01420879
241.4	0.01392025
241.405	0.01361523
241.41	0.01333145
241.415	0.01304124
241.42	0.01275698
241.425	0.01246714
241.43	0.01217726
241.435	0.01186945
241.44	0.01155145
241.445	0.01124137
241.45	0.01093761
241.455	0.01064845
241.46	0.0103508
241.465	0.01003533
241.47	0.009715268
241.475	0.009381415
241.48	0.009039041
241.485	0.008689817
241.49	0.008324733
241.495	0.007944822
241.5	0.007568377
241.505	0.007301269
241.51	0.007082913
241.515	0.00694856
241.52	0.006813092
241.525	0.006687341
241.53	0.00658755
241.535	0.006486216
241.54	0.006386461
241.545	0.006307067
241.55	0.006218563
241.555	0.006126412
241.56	0.006034179
241.565	0.005922819
241.57	0.00580714
241.575	0.00569303
241.58	0.005576644
241.585	0.00545876
241.59	0.005343335
241.595	0.00522595
241.6	0.005108066
241.605	0.004987178
241.61	0.004877878
241.615	0.004785155
241.62	0.004690545
241.625	0.004594138
241.63	0.004502277
241.635	0.004408519
241.64	0.004325188
241.645	0.004245041
241.65	0.00416532
241.655	0.004086126
241.66	0.004008638
241.665	0.003929634
241.67	0.003858669
241.675	0.003783985
241.68	0.00371145
241.685	0.00363673
241.69	0.003560466
241.695	0.003485954
241.7	0.003410861
241.705	0.003335223
241.71	0.003259105
241.715	0.003182833
241.72	0.003103194
241.725	0.003024989
241.73	0.00294505
241.735	0.002864831
241.74	0.002785047
241.745	0.00271019
241.75	0.002633291
241.755	0.002574839
241.76	0.002517621
241.765	0.002467843
241.77	0.00244202
241.775	0.002422457
241.78	0.002403094
241.785	0.002381998
241.79	0.002362762
241.795	0.002343798
241.8	0.002325089
241.805	0.002309963
241.81	0.00229794
241.815	0.002289066
241.82	0.002280047
241.825	0.002272961
241.83	0.002268397
241.835	0.002266482
241.84	0.002270901
241.845	0.002282742
241.85	0.002294737
241.855	0.002308085
241.86	0.002321296
241.865	0.002334217
241.87	0.002346575
241.875	0.002361982
241.88	0.002379222
241.885	0.002396498
241.89	0.002414354
241.895	0.002431758
241.9	0.002447918
241.905	0.002464132
241.91	0.00247816
241.915	0.002493113
241.92	0.002508448
241.925	0.002525887
241.93	0.002539416
241.935	0.00255308
241.94	0.002565411
241.945	0.002575592
241.95	0.0025856
241.955	0.002594991
241.96	0.002604192
241.965	0.002614654
241.97	0.002623854
241.975	0.002632429
241.98	0.002637202
241.985	0.002640804
241.99	0.002645087
241.995	0.002647491
242	0.002649097
242.005	0.00265162
242.01	0.002648063
242.015	0.002639434
242.02	0.002626096
242.025	0.002615098
242.03	0.002605607
242.035	0.002596225
242.04	0.002587297
242.045	0.002578205
242.05	0.002570874
242.055	0.002566636
242.06	0.002568143
242.065	0.00257463
242.07	0.002587678
242.075	0.002601533
242.08	0.002618274
242.085	0.002723437
242.09	0.002833427
242.095	0.00294006
242.1	0.003048353
242.105	0.003181063
242.11	0.003308066
242.115	0.003437347
242.12	0.003559994
242.125	0.003681235
242.13	0.003804981
242.135	0.003925986
242.14	0.004049015
242.145	0.004168804
242.15	0.004295063
242.155	0.004417865
242.16	0.004542273
242.165	0.004691942
242.17	0.004881035
242.175	0.00506982
242.18	0.005258769
242.185	0.00545033
242.19	0.005647563
242.195	0.005858932
242.2	0.006104354
242.205	0.006367043
242.21	0.006845131
242.215	0.007296015
242.22	0.007731375
242.225	0.008169837
242.23	0.008618671
242.235	0.009046618
242.24	0.009457579
242.245	0.00985854
242.25	0.01024387
242.255	0.01061533
242.26	0.01097304
242.265	0.01132614
242.27	0.01167474
242.275	0.01202372
242.28	0.0123945
242.285	0.01278292
242.29	0.01312744
242.295	0.01352048
242.3	0.0139333
242.305	0.01433667
242.31	0.01474039
242.315	0.01514063
242.32	0.01553372
242.325	0.01595348
242.33	0.01636232
242.335	0.01677971
242.34	0.01718868
242.345	0.01758561
242.35	0.01797776
242.355	0.01836132
242.36	0.01876835
242.365	0.01916521
242.37	0.01959981
242.375	0.02005528
242.38	0.02055716
242.385	0.0210438
242.39	0.02168224
242.395	0.02236473
242.4	0.02302431
242.405	0.02365648
242.41	0.02425893
242.415	0.02474019
242.42	0.02521191
242.425	0.02567527
242.43	0.02611769
242.435	0.02654727
242.44	0.02697962
242.445	0.02740641
242.45	0.02783442
242.455	0.02825743
242.46	0.02867367
242.465	0.02908633
242.47	0.02948776
242.475	0.02990148
242.48	0.03034384
242.485	0.03077683
242.49	0.03119261
242.495	0.03160739
242.5	0.03196813
242.505	0.03236186
242.51	0.03275074
242.515	0.03320385
242.52	0.03365675
242.525	0.03410014
242.53	0.03450463
242.535	0.03491159
242.54	0.03529445
242.545	0.03567637
242.55	0.03605536
242.555	0.03642886
242.56	0.03681509
242.565	0.03717623
242.57	0.03758603
242.575	0.0379712
242.58	0.03832242
242.585	0.0386285
242.59	0.03894267
242.595	0.03910321
242.6	0.03919199
242.605	0.039279
242.61	0.03940509
242.615	0.03953679
242.62	0.03977612
242.625	0.04001342
242.63	0.04024326
242.635	0.04048758
242.64	0.04071724
242.645	0.04094837
242.65	0.04117542
242.655	0.0413999
242.66	0.04169495
242.665	0.04199074
242.67	0.04228137
242.675	0.04258089
242.68	0.04284852
242.685	0.04314983
242.69	0.04353419
242.695	0.04390585
242.7	0.04432628
242.705	0.04480681
242.71	0.04526834
242.715	0.04573749
242.72	0.04615328
242.725	0.04661429
242.73	0.04708863
242.735	0.04762437
242.74	0.04816907
242.745	0.04872803
242.75	0.04931555
242.755	0.04989692
242.76	0.05049478
242.765	0.05107239
242.77	0.05173602
242.775	0.05231949
242.78	0.05288614
242.785	0.05343963
242.79	0.0539836
242.795	0.05453146
242.8	0.05509456
242.805	0.05569737
242.81	0.05631796
242.815	0.05688825
242.82	0.0574918
242.825	0.05797339
242.83	0.05845817
242.835	0.05894426
242.84	0.05945155
242.845	0.05996057
242.85	0.06044763
242.855	0.0609318
242.86	0.06143451
242.865	0.06185898
242.87	0.0622963
242.875	0.06275906
242.88	0.0632218
242.885	0.06369103
242.89	0.0640541
242.895	0.06428714
242.9	0.06452519
242.905	0.06469312
242.91	0.06479456
242.915	0.0648332
242.92	0.06485525
242.925	0.06482592
242.93	0.06471037
242.935	0.06457154
242.94	0.06435265
242.945	0.06409879
242.95	0.06383943
242.955	0.06351848
242.96	0.06320276
242.965	0.06284951
242.97	0.06248504
242.975	0.06196547
242.98	0.06146852
242.985	0.06095537
242.99	0.06045781
242.995	0.0599708
243	0.05944716
243.005	0.05894723
243.01	0.05839861
243.015	0.05780155
243.02	0.05719725
243.025	0.05650441
243.03	0.05586744
243.035	0.05521754
243.04	0.05455582
243.045	0.05380512
243.05	0.05305572
243.055	0.05231238
243.06	0.0515582
243.065	0.05071759
243.07	0.04988336
243.075	0.04898931
243.08	0.04800694
243.085	0.04697741
243.09	0.04593721
243.095	0.04495685
243.1	0.04405232
243.105	0.04314154
243.11	0.04226367
243.115	0.04142086
243.12	0.04063624
243.125	0.03984729
243.13	0.03911624
243.135	0.03847549
243.14	0.03785589
243.145	0.03730568
243.15	0.03677999
243.155	0.0362092
243.16	0.03568442
243.165	0.03512162
243.17	0.03458604
243.175	0.03405919
243.18	0.03370479
243.185	0.03335079
243.19	0.03313981
243.195	0.0329815
243.2	0.03281175
243.205	0.03267033
243.21	0.032521
243.215	0.0324159
243.22	0.03237504
243.225	0.03236558
243.23	0.0324982
243.235	0.03263468
243.24	0.03275469
243.245	0.03290483
243.25	0.03312403
243.255	0.03330578
243.26	0.03347817
243.265	0.03364903
243.27	0.03395439
243.275	0.03429873
243.28	0.03476459
243.285	0.03541872
243.29	0.03606823
243.295	0.03669475
243.3	0.03735214
243.305	0.03798743
243.31	0.03858792
243.315	0.03920289
243.32	0.03981975
243.325	0.04042816
243.33	0.04102376
243.335	0.04161768
243.34	0.04217953
243.345	0.04270674
243.35	0.0432294
243.355	0.04377414
243.36	0.04433498
243.365	0.04490766
243.37	0.04553223
243.375	0.04614025
243.38	0.04674555
243.385	0.04729944
243.39	0.04784749
243.395	0.04822897
243.4	0.04851728
243.405	0.04881177
243.41	0.04910468
243.415	0.04939775
243.42	0.04969015
243.425	0.04996582
243.43	0.0502386
243.435	0.05041708
243.44	0.05058803
243.445	0.05076625
243.45	0.05090745
243.455	0.0510461
243.46	0.0511961
243.465	0.05134507
243.47	0.05150356
243.475	0.05156964
243.48	0.05158416
243.485	0.05147416
243.49	0.0511633
243.495	0.0508584
243.5	0.05053699
243.505	0.05015602
243.51	0.0497763
243.515	0.04939899
243.52	0.04898472
243.525	0.0485464
243.53	0.04810235
243.535	0.04765679
243.54	0.04720189
243.545	0.0467204
243.55	0.04624937
243.555	0.045746
243.56	0.04518236
243.565	0.04461204
243.57	0.04399707
243.575	0.04327972
243.58	0.04255028
243.585	0.04179683
243.59	0.04104298
243.595	0.04027438
243.6	0.03959033
243.605	0.03893123
243.61	0.03823839
243.615	0.03753537
243.62	0.03678352
243.625	0.03600807
243.63	0.03516591
243.635	0.03430106
243.64	0.03348573
243.645	0.03264999
243.65	0.03179204
243.655	0.03093687
243.66	0.03006048
243.665	0.02915836
243.67	0.02823253
243.675	0.02723931
243.68	0.02629818
243.685	0.02538758
243.69	0.02457481
243.695	0.02395014
243.7	0.0233077
243.705	0.02267464
243.71	0.02208813
243.715	0.02149012
243.72	0.02088122
243.725	0.02028363
243.73	0.01968983
243.735	0.01907845
243.74	0.0184492
243.745	0.01780094
243.75	0.01718879
243.755	0.01654586
243.76	0.0159165
243.765	0.01534183
243.77	0.01473956
243.775	0.01416704
243.78	0.01369922
243.785	0.01323072
243.79	0.01276467
243.795	0.01230894
243.8	0.01183469
243.805	0.01133659
243.81	0.01087726
243.815	0.01045297
243.82	0.01001123
243.825	0.009652924
243.83	0.009299272
243.835	0.009103065
243.84	0.008917746
243.845	0.008726792
243.85	0.008551881
243.855	0.008371335
243.86	0.008198111
243.865	0.008020078
243.87	0.007833797
243.875	0.00763563
243.88	0.007498175
243.885	0.007360111
243.89	0.007229959
243.895	0.007096505
243.9	0.006958487
243.905	0.006821213
243.91	0.006685118
243.915	0.006549695
243.92	0.006416739
243.925	0.006282605
243.93	0.006166844
243.935	0.006059213
243.94	0.005953079
243.945	0.00584553
243.95	0.005745621
243.955	0.005638897
243.96	0.005543452
243.965	0.005472424
243.97	0.005401678
243.975	0.005339469
243.98	0.005277388
243.985	0.005249623
243.99	0.005213746
243.995	0.005178413
244	0.005145703
244.005	0.005115651
244.01	0.005097595
244.015	0.005079947
244.02	0.005063414
244.025	0.005042591
244.03	0.00502144
244.035	0.005000752
244.04	0.004979937
244.045	0.004934642
244.05	0.004889583
244.055	0.00483584
244.06	0.004795018
244.065	0.004754813
244.07	0.00472702
244.075	0.004703756
244.08	0.004714345
244.085	0.004725886
244.09	0.004752245
244.095	0.004796179
244.1	0.004842808
244.105	0.004893639
244.11	0.004935577
244.115	0.004969312
244.12	0.005009145
244.125	0.005048634
244.13	0.005090653
244.135	0.005138498
244.14	0.005185726
244.145	0.005233145
244.15	0.005281734
244.155	0.005327211
244.16	0.005375137
244.165	0.005422093
244.17	0.00546826
244.175	0.005514907
244.18	0.00556071
244.185	0.005609671
244.19	0.005663968
244.195	0.005726594
244.2	0.005792395
244.205	0.005852272
244.21	0.005919943
244.215	0.005978449
244.22	0.006034243
244.225	0.006087695
244.23	0.006143588
244.235	0.006202403
244.24	0.006259766
244.245	0.006316957
244.25	0.006383222
244.255	0.006450185
244.26	0.006516785
244.265	0.006577932
244.27	0.006638961
244.275	0.006698674
244.28	0.006756454
244.285	0.006775391
244.29	0.00679274
244.295	0.006788121
244.3	0.006767479
244.305	0.006744586
244.31	0.006717102
244.315	0.006693865
244.32	0.006675073
244.325	0.006647526
244.33	0.006620432
244.335	0.006588221
244.34	0.00655219
244.345	0.006516894
244.35	0.006481851
244.355	0.006446165
244.36	0.006413155
244.365	0.006379728
244.37	0.00634582
244.375	0.006309372
244.38	0.006272215
244.385	0.006235467
244.39	0.006198928
244.395	0.006150974
244.4	0.006092958
244.405	0.006027247
244.41	0.005963378
244.415	0.005886207
244.42	0.005817892
244.425	0.00575063
244.43	0.005687015
244.435	0.005620832
244.44	0.005547327
244.445	0.005473295
244.45	0.005399373
244.455	0.005324679
244.46	0.0052471
244.465	0.005173087
244.47	0.005101052
244.475	0.005027891
244.48	0.004954649
244.485	0.00488275
244.49	0.004835513
244.495	0.004792686
244.5	0.004770628
